EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,MonthlyIncome,DistanceFromHome,YearsAtCompany,TrainingHours,LastPromotionYears,PerformanceRating,WorkLifeBalance,OverTime,Attrition,MonthlySalary
19311,57,Male,R&D,Lab Technician,3,Technical Degree,Single,8198,43,1,16,2,3,4,No,Yes,8198
19312,43,Female,R&D,Research Scientist,4,Life Sciences,Single,5381,3,0,177,5,3,4,Yes,No,5381
19313,30,Female,Sales,Account Manager,3,Technical Degree,Married,3781,47,4,159,3,3,3,No,No,3781
19314,48,Female,Operations,Operations Manager,5,Other,Married,7241,42,4,94,8,5,4,Yes,No,7241
19315,22,Male,R&D,R&D Manager,3,Life Sciences,Single,10125,24,6,15,6,3,4,Yes,No,10125
19316,20,Male,R&D,R&D Manager,4,Marketing,Married,4098,3,2,141,5,3,3,No,Yes,4098
19317,38,Female,Operations,Logistics Manager,1,Medical,Married,3188,7,7,38,3,4,4,No,No,3188
19318,41,Male,R&D,R&D Manager,3,Marketing,Married,7345,13,6,72,3,3,3,Yes,No,7345
19319,33,Male,Finance,Financial Analyst,4,Other,Single,6534,24,2,47,8,3,3,No,Yes,6534
19320,33,Female,Operations,Logistics Manager,4,Human Resources,Married,4713,38,8,124,6,2,3,No,No,4713
19321,35,Male,IT,Developer,4,Life Sciences,Married,4189,30,5,90,10,3,3,No,No,4189
19322,52,Female,IT,System Admin,2,Other,Single,6448,5,1,148,8,4,4,Yes,No,6448
19323,32,Male,Sales,Sales Manager,4,Life Sciences,Single,2513,23,4,45,6,5,3,Yes,No,2513
19324,57,Female,Sales,Sales Manager,3,Technical Degree,Single,4767,41,3,28,0,3,3,No,No,4767
19325,31,Female,R&D,Research Scientist,2,Technical Degree,Single,3921,44,5,100,4,3,2,No,No,3921
19326,57,Male,Sales,Sales Executive,3,Technical Degree,Married,3251,27,4,186,7,3,2,No,No,3251
19327,58,Female,R&D,R&D Manager,4,Technical Degree,Single,6751,18,3,24,5,4,4,No,No,6751
19328,52,Male,R&D,Research Scientist,3,Technical Degree,Married,11563,40,2,155,1,3,3,No,No,11563
19329,52,Female,HR,HR Manager,4,Human Resources,Single,1500,20,2,167,5,4,4,No,No,1500
19330,48,Female,R&D,Lab Technician,3,Life Sciences,Divorced,8597,6,6,3,9,4,3,Yes,No,8597
19331,24,Male,R&D,R&D Manager,3,Medical,Married,6286,30,3,50,7,2,3,No,Yes,6286
19332,25,Female,R&D,Research Scientist,3,Marketing,Single,1500,50,7,199,1,3,4,Yes,No,1500
19333,50,Male,Sales,Sales Manager,3,Technical Degree,Married,4909,6,7,105,1,4,3,No,No,4909
19334,35,Female,Finance,Accountant,3,Technical Degree,Single,16289,50,3,183,8,3,2,No,No,16289
19335,50,Male,Finance,Finance Manager,3,Marketing,Married,1500,17,9,28,6,4,4,No,No,1500
19336,44,Female,Operations,Operations Manager,3,Life Sciences,Divorced,9560,43,2,113,4,3,4,Yes,No,9560
19337,52,Female,Operations,Ops Executive,1,Medical,Married,7260,36,6,197,9,3,4,No,No,7260
19338,32,Male,IT,System Admin,2,Other,Married,3292,15,0,116,0,3,3,No,No,3292
19339,29,Female,Finance,Finance Manager,3,Human Resources,Single,7490,17,7,2,3,3,4,No,No,7490
19340,43,Male,Sales,Sales Manager,2,Marketing,Married,7278,25,6,48,2,4,3,No,No,7278
19341,29,Male,Sales,Sales Executive,2,Life Sciences,Single,5813,44,5,98,0,3,3,No,Yes,5813
19342,50,Male,Operations,Logistics Manager,5,Other,Married,5063,30,6,78,9,4,4,No,No,5063
19343,32,Male,Sales,Account Manager,3,Technical Degree,Single,4823,43,3,5,9,2,3,Yes,No,4823
19344,22,Male,R&D,Research Scientist,3,Marketing,Single,6899,40,2,45,2,1,3,No,No,6899
19345,53,Male,Sales,Sales Executive,3,Life Sciences,Divorced,7560,17,1,9,2,4,3,Yes,No,7560
19346,47,Male,Sales,Sales Manager,3,Life Sciences,Single,8941,5,1,159,4,4,4,No,No,8941
19347,38,Male,IT,IT Manager,3,Technical Degree,Single,5520,44,6,189,3,3,3,No,No,5520
19348,42,Male,R&D,Lab Technician,3,Marketing,Married,7077,48,1,29,1,3,4,Yes,Yes,7077
19349,51,Female,R&D,Lab Technician,3,Marketing,Divorced,2130,48,2,155,5,3,3,Yes,Yes,2130
19350,32,Female,Sales,Sales Manager,4,Life Sciences,Married,1500,49,6,192,3,4,1,No,Yes,1500
19351,52,Male,Finance,Finance Manager,5,Technical Degree,Single,4705,42,9,174,0,3,3,No,No,4705
19352,53,Female,IT,System Admin,4,Technical Degree,Married,2519,42,3,78,7,2,3,No,No,2519
19353,52,Female,R&D,Lab Technician,2,Medical,Single,5973,35,7,82,2,2,3,No,Yes,5973
19354,24,Female,IT,Developer,4,Life Sciences,Divorced,7238,11,1,114,10,3,3,No,No,7238
19355,22,Male,Sales,Sales Executive,1,Technical Degree,Married,6254,28,3,184,9,3,3,Yes,No,6254
19356,26,Male,Finance,Financial Analyst,4,Life Sciences,Married,4449,44,3,177,9,5,4,No,No,4449
19357,43,Female,IT,IT Manager,3,Technical Degree,Married,3455,20,3,89,8,5,2,No,No,3455
19358,41,Female,Marketing,Content Specialist,3,Other,Married,8128,2,1,145,8,4,3,No,No,8128
19359,42,Male,Sales,Sales Manager,3,Technical Degree,Married,9248,41,2,48,3,3,2,No,No,9248
19360,49,Male,Sales,Sales Executive,4,Technical Degree,Single,6029,33,2,116,7,1,3,No,Yes,6029
19361,37,Female,R&D,Lab Technician,4,Life Sciences,Single,3694,36,2,12,8,3,4,No,Yes,3694
19362,51,Female,Sales,Account Manager,1,Other,Single,8250,10,3,98,5,4,3,No,No,8250
19363,26,Female,Sales,Sales Manager,4,Other,Married,2255,45,3,94,0,3,4,No,No,2255
19364,52,Male,R&D,Research Scientist,4,Technical Degree,Single,2808,19,1,102,1,3,4,No,No,2808
19365,24,Male,R&D,R&D Manager,2,Other,Single,7932,25,3,19,3,3,3,No,No,7932
19366,47,Male,Operations,Logistics Manager,3,Marketing,Married,1500,27,1,181,8,2,3,Yes,Yes,1500
19367,27,Male,Sales,Sales Manager,4,Other,Single,2175,35,5,107,10,3,3,No,No,2175
19368,34,Male,Marketing,Content Specialist,3,Marketing,Married,9621,23,6,32,2,3,2,Yes,No,9621
19369,23,Female,Operations,Operations Manager,4,Medical,Married,1500,43,3,156,3,3,3,No,No,1500
19370,53,Male,Operations,Logistics Manager,3,Life Sciences,Married,5025,34,0,61,2,2,3,No,No,5025
19371,24,Female,Marketing,Marketing Executive,5,Other,Single,11262,8,5,113,9,3,3,Yes,No,11262
19372,52,Male,IT,Developer,5,Life Sciences,Single,7787,2,6,44,4,3,1,No,No,7787
19373,24,Male,IT,Developer,3,Other,Divorced,2906,25,6,0,1,4,3,No,Yes,2906
19374,57,Male,R&D,Research Scientist,3,Other,Married,7058,9,4,77,10,2,4,No,No,7058
19375,53,Male,R&D,R&D Manager,3,Life Sciences,Divorced,7269,25,3,42,9,2,3,No,No,7269
19376,45,Female,Marketing,Marketing Executive,2,Life Sciences,Divorced,2693,45,3,190,8,2,3,No,Yes,2693
19377,20,Male,R&D,Research Scientist,3,Technical Degree,Single,7577,29,0,124,6,3,3,No,No,7577
19378,23,Male,Sales,Sales Executive,4,Marketing,Married,9972,22,3,167,7,3,3,No,No,9972
19379,58,Male,IT,IT Manager,4,Marketing,Married,10722,14,5,152,8,3,3,Yes,No,10722
19380,45,Male,HR,HR Manager,4,Marketing,Single,7351,48,0,44,8,3,3,Yes,No,7351
19381,52,Female,Operations,Logistics Manager,1,Marketing,Single,8445,43,6,6,2,3,4,No,No,8445
19382,52,Male,Sales,Sales Executive,4,Other,Single,3294,48,5,199,1,5,3,No,No,3294
19383,27,Female,Finance,Accountant,3,Life Sciences,Single,11181,11,2,37,9,3,3,Yes,No,11181
19384,39,Female,Sales,Account Manager,3,Medical,Single,3357,50,4,140,9,4,3,No,No,3357
19385,35,Male,Operations,Logistics Manager,3,Medical,Single,3973,13,2,9,7,4,2,Yes,No,3973
19386,40,Male,Sales,Account Manager,4,Other,Married,4740,33,3,65,10,3,4,No,No,4740
19387,45,Female,Operations,Logistics Manager,3,Life Sciences,Married,4425,3,2,17,8,4,3,No,No,4425
19388,42,Female,Sales,Sales Executive,5,Marketing,Single,2504,47,3,190,0,3,3,Yes,No,2504
19389,37,Male,Sales,Account Manager,4,Life Sciences,Married,5151,36,2,164,8,4,3,No,No,5151
19390,50,Male,Sales,Account Manager,3,Marketing,Married,10583,48,1,38,8,3,3,No,No,10583
19391,31,Male,R&D,R&D Manager,3,Other,Single,4110,42,3,17,3,3,1,No,No,4110
19392,20,Male,Finance,Financial Analyst,1,Other,Single,4251,32,3,18,10,4,4,Yes,No,4251
19393,28,Male,Sales,Sales Executive,4,Technical Degree,Single,10230,36,4,178,5,4,3,No,No,10230
19394,22,Male,R&D,R&D Manager,3,Other,Married,1500,43,3,76,3,4,4,No,No,1500
19395,45,Male,Sales,Account Manager,3,Technical Degree,Married,8443,36,2,163,3,3,1,Yes,No,8443
19396,28,Male,Operations,Ops Executive,3,Human Resources,Married,5350,35,2,3,3,4,3,No,No,5350
19397,35,Male,Sales,Sales Executive,4,Marketing,Single,7468,5,3,111,10,5,3,No,No,7468
19398,43,Female,R&D,Research Scientist,3,Marketing,Single,6912,12,5,38,1,3,3,No,No,6912
19399,33,Female,Finance,Financial Analyst,3,Human Resources,Divorced,10166,19,2,95,0,4,2,No,No,10166
19400,22,Female,Operations,Ops Executive,4,Marketing,Single,2602,40,4,176,2,3,2,No,No,2602
19401,53,Male,Operations,Ops Executive,3,Marketing,Married,1982,27,2,124,6,4,2,No,No,1982
19402,52,Female,Operations,Logistics Manager,5,Technical Degree,Single,7082,35,3,82,5,3,4,No,No,7082
19403,43,Male,Sales,Sales Executive,4,Other,Single,2626,10,3,23,6,3,3,No,Yes,2626
19404,28,Female,Operations,Ops Executive,2,Technical Degree,Single,8438,28,2,80,5,3,1,No,No,8438
19405,32,Male,IT,IT Manager,4,Other,Married,7312,33,3,121,4,3,3,No,No,7312
19406,21,Male,Operations,Operations Manager,5,Marketing,Single,7018,47,0,29,1,3,4,No,No,7018
19407,26,Female,R&D,Lab Technician,4,Marketing,Single,3982,47,2,128,8,3,3,No,No,3982
19408,40,Female,Operations,Ops Executive,3,Marketing,Married,5902,43,5,193,2,4,1,Yes,No,5902
19409,38,Female,R&D,R&D Manager,5,Technical Degree,Single,5296,36,1,91,5,4,1,No,No,5296
19410,44,Male,Finance,Finance Manager,2,Marketing,Married,11098,35,2,140,1,3,3,No,No,11098
19411,41,Male,R&D,Lab Technician,3,Technical Degree,Divorced,5170,49,1,83,7,3,3,No,No,5170
19412,30,Male,R&D,Research Scientist,2,Life Sciences,Married,4006,17,3,94,8,4,3,Yes,No,4006
19413,52,Female,R&D,R&D Manager,3,Life Sciences,Single,9063,11,4,138,4,3,1,No,No,9063
19414,51,Female,R&D,Research Scientist,5,Medical,Married,3167,36,1,169,1,2,2,No,Yes,3167
19415,40,Female,IT,System Admin,4,Life Sciences,Married,11473,37,2,166,7,3,4,No,No,11473
19416,58,Male,Finance,Accountant,4,Medical,Married,1500,18,2,169,5,3,4,No,No,1500
19417,39,Female,Finance,Financial Analyst,3,Other,Married,11373,31,3,77,8,3,4,Yes,No,11373
19418,27,Male,Sales,Sales Manager,5,Life Sciences,Single,6026,35,3,25,3,3,3,No,No,6026
19419,56,Male,Marketing,Marketing Manager,3,Life Sciences,Married,4771,28,1,173,9,4,3,No,No,4771
19420,28,Male,Finance,Accountant,1,Marketing,Single,11234,1,4,80,0,3,3,No,No,11234
19421,44,Male,Sales,Sales Manager,4,Life Sciences,Single,5218,31,4,169,4,3,4,Yes,No,5218
19422,44,Male,IT,Developer,3,Life Sciences,Married,2900,27,4,181,0,3,3,No,No,2900
19423,52,Male,Sales,Account Manager,2,Life Sciences,Married,5818,40,4,21,5,3,1,No,No,5818
19424,21,Male,Sales,Sales Executive,5,Marketing,Married,7893,12,6,53,9,2,4,Yes,No,7893
19425,38,Male,R&D,Research Scientist,4,Marketing,Married,5768,12,1,86,9,4,3,No,No,5768
19426,39,Male,HR,HR Executive,5,Life Sciences,Single,5124,27,3,30,10,3,3,No,No,5124
19427,48,Male,Sales,Sales Manager,3,Other,Single,5064,27,1,86,1,4,1,Yes,No,5064
19428,25,Male,R&D,Lab Technician,2,Life Sciences,Single,7745,46,2,4,8,4,4,No,No,7745
19429,36,Female,Marketing,Marketing Executive,1,Technical Degree,Married,2508,17,2,134,8,4,3,No,Yes,2508
19430,44,Female,R&D,Lab Technician,5,Technical Degree,Single,7348,25,4,73,2,3,3,No,No,7348
19431,57,Male,Sales,Sales Manager,1,Other,Single,10575,30,4,64,8,4,1,No,Yes,10575
19432,23,Female,Marketing,Marketing Executive,4,Marketing,Single,10256,10,3,29,2,3,1,No,No,10256
19433,49,Female,R&D,R&D Manager,3,Other,Married,10433,40,2,125,3,4,2,No,No,10433
19434,39,Male,Finance,Finance Manager,4,Marketing,Single,3400,15,7,52,5,3,1,Yes,No,3400
19435,22,Male,Sales,Sales Manager,3,Life Sciences,Single,11028,19,1,197,3,3,3,No,No,11028
19436,42,Female,HR,HR Manager,1,Life Sciences,Single,5559,4,3,82,1,3,2,No,Yes,5559
19437,37,Female,R&D,R&D Manager,4,Human Resources,Married,7236,15,4,113,5,4,4,Yes,No,7236
19438,45,Female,Marketing,Content Specialist,3,Life Sciences,Married,6045,37,3,59,9,3,4,No,No,6045
19439,55,Female,R&D,R&D Manager,3,Life Sciences,Single,4071,15,2,87,6,4,3,No,No,4071
19440,27,Male,HR,Recruiter,4,Marketing,Married,6475,33,2,15,9,2,3,No,No,6475
19441,36,Male,Marketing,Marketing Executive,4,Technical Degree,Single,8373,13,4,131,2,2,3,No,No,8373
19442,50,Male,Marketing,Marketing Manager,3,Life Sciences,Married,7708,17,2,181,4,3,3,Yes,No,7708
19443,56,Male,Sales,Sales Executive,4,Marketing,Married,7201,19,6,106,3,3,3,Yes,No,7201
19444,52,Male,Operations,Ops Executive,5,Technical Degree,Married,3554,13,2,138,7,4,3,No,No,3554
19445,46,Male,R&D,Lab Technician,4,Other,Single,5542,6,1,71,1,3,3,No,No,5542
19446,23,Male,HR,HR Manager,4,Life Sciences,Married,6776,40,3,200,8,3,3,No,No,6776
19447,41,Male,R&D,R&D Manager,4,Technical Degree,Single,1500,30,1,1,2,3,3,No,No,1500
19448,45,Male,R&D,R&D Manager,4,Other,Married,7809,36,2,136,9,3,2,No,No,7809
19449,51,Male,Sales,Account Manager,3,Life Sciences,Married,7265,31,5,90,4,1,2,No,No,7265
19450,43,Male,HR,Recruiter,5,Other,Married,10302,13,1,196,10,4,2,No,No,10302
19451,54,Male,R&D,Research Scientist,1,Other,Married,4698,24,3,143,8,4,2,No,No,4698
19452,56,Female,Sales,Account Manager,5,Marketing,Single,5801,29,4,96,5,5,2,No,No,5801
19453,51,Female,R&D,R&D Manager,3,Other,Divorced,5990,49,1,121,0,4,3,Yes,No,5990
19454,26,Male,Marketing,Content Specialist,3,Life Sciences,Married,8052,46,9,116,3,3,3,No,No,8052
19455,52,Male,IT,IT Manager,4,Marketing,Married,4670,2,3,32,3,3,4,No,No,4670
19456,50,Female,R&D,R&D Manager,3,Life Sciences,Married,9740,16,3,89,10,3,3,Yes,No,9740
19457,31,Male,Operations,Ops Executive,3,Technical Degree,Married,5328,12,4,175,0,3,3,No,No,5328
19458,30,Female,HR,HR Manager,4,Marketing,Married,6690,28,4,24,3,2,4,No,No,6690
19459,43,Male,Sales,Account Manager,4,Life Sciences,Single,3857,26,4,158,8,5,3,No,No,3857
19460,27,Female,R&D,Research Scientist,1,Life Sciences,Single,2546,32,3,71,10,2,3,No,Yes,2546
19461,51,Female,Sales,Account Manager,3,Technical Degree,Married,5650,42,2,117,0,3,4,Yes,Yes,5650
19462,57,Female,IT,Developer,3,Human Resources,Married,3437,4,6,2,8,3,4,No,No,3437
19463,41,Male,Marketing,Content Specialist,3,Other,Married,2942,5,2,32,1,3,4,No,No,2942
19464,53,Female,R&D,Research Scientist,3,Technical Degree,Single,5888,17,1,85,5,4,3,No,No,5888
19465,38,Female,R&D,Research Scientist,2,Technical Degree,Divorced,1985,20,0,119,6,3,4,No,Yes,1985
19466,39,Female,R&D,R&D Manager,3,Life Sciences,Single,5033,40,2,140,3,4,1,No,No,5033
19467,33,Male,R&D,R&D Manager,4,Life Sciences,Married,6080,29,4,161,0,3,2,No,No,6080
19468,52,Female,IT,IT Manager,4,Marketing,Single,9212,25,4,189,7,3,3,Yes,No,9212
19469,29,Male,Finance,Finance Manager,3,Technical Degree,Single,5588,18,4,170,6,3,3,No,No,5588
19470,35,Male,Sales,Sales Executive,2,Technical Degree,Married,7173,22,2,200,0,4,3,Yes,No,7173
19471,23,Female,Operations,Logistics Manager,4,Life Sciences,Married,2190,8,5,149,8,3,3,No,No,2190
19472,46,Male,Sales,Account Manager,4,Technical Degree,Divorced,2253,40,3,130,5,1,1,No,No,2253
19473,47,Female,Marketing,Marketing Executive,3,Technical Degree,Single,8589,47,2,17,4,4,3,No,No,8589
19474,35,Female,R&D,Lab Technician,3,Other,Married,3889,40,4,117,10,3,2,No,No,3889
19475,52,Male,Finance,Accountant,5,Technical Degree,Married,3040,10,6,168,0,3,3,Yes,Yes,3040
19476,38,Female,Sales,Sales Manager,4,Medical,Single,2966,17,2,174,8,3,2,Yes,Yes,2966
19477,40,Female,R&D,Research Scientist,4,Technical Degree,Married,4971,46,2,124,7,4,4,Yes,No,4971
19478,41,Male,Operations,Operations Manager,4,Technical Degree,Single,7915,48,0,192,0,4,2,No,No,7915
19479,28,Female,R&D,Research Scientist,3,Life Sciences,Married,1500,20,2,84,2,4,3,No,No,1500
19480,28,Male,Operations,Operations Manager,3,Human Resources,Single,13885,27,3,187,10,3,2,No,No,13885
19481,28,Male,HR,Recruiter,4,Life Sciences,Married,6197,2,3,142,9,3,4,No,No,6197
19482,46,Male,Marketing,Content Specialist,3,Other,Single,3392,29,2,193,6,4,3,No,No,3392
19483,36,Male,Marketing,Marketing Executive,3,Technical Degree,Single,5503,6,6,70,2,4,4,No,No,5503
19484,27,Male,R&D,Lab Technician,1,Technical Degree,Single,3086,20,4,74,3,2,3,No,No,3086
19485,35,Female,HR,HR Executive,4,Life Sciences,Married,6522,37,1,65,3,3,3,No,Yes,6522
19486,37,Female,Operations,Operations Manager,4,Other,Single,3579,19,1,118,0,4,3,No,No,3579
19487,52,Male,Sales,Sales Manager,3,Technical Degree,Single,6416,11,3,186,7,2,2,No,No,6416
19488,20,Male,Operations,Operations Manager,4,Technical Degree,Single,4538,48,4,104,6,3,1,No,No,4538
19489,31,Male,HR,Recruiter,2,Technical Degree,Married,7764,18,7,78,2,4,3,No,No,7764
19490,25,Male,IT,IT Manager,3,Marketing,Married,11158,39,1,42,10,4,1,Yes,No,11158
19491,24,Male,Sales,Sales Manager,3,Life Sciences,Married,3865,22,5,160,8,3,2,No,No,3865
19492,35,Male,IT,IT Manager,4,Technical Degree,Married,5852,14,2,82,1,4,3,No,No,5852
19493,37,Male,R&D,Lab Technician,3,Technical Degree,Single,7988,42,6,37,3,4,2,No,No,7988
19494,37,Male,Operations,Ops Executive,3,Life Sciences,Divorced,9662,6,2,128,0,4,4,No,No,9662
19495,20,Female,R&D,R&D Manager,3,Marketing,Divorced,7129,21,2,76,6,1,4,No,No,7129
19496,38,Female,R&D,R&D Manager,1,Medical,Single,3748,8,4,132,8,3,3,Yes,No,3748
19497,27,Male,Marketing,Marketing Executive,5,Technical Degree,Married,2387,18,4,54,9,2,3,No,No,2387
19498,22,Male,IT,Developer,1,Technical Degree,Married,6812,22,4,192,7,3,3,Yes,No,6812
19499,44,Male,Marketing,Marketing Executive,3,Life Sciences,Married,8016,6,1,198,3,3,3,No,No,8016
19500,24,Female,R&D,Lab Technician,3,Life Sciences,Married,7558,35,4,167,0,3,4,Yes,No,7558
19501,59,Female,Finance,Financial Analyst,3,Life Sciences,Married,7943,35,6,52,7,3,3,No,No,7943
19502,38,Female,Finance,Accountant,3,Other,Single,2177,46,3,138,6,3,2,Yes,No,2177
19503,37,Female,Finance,Accountant,3,Life Sciences,Married,4288,45,3,65,10,3,4,Yes,No,4288
19504,50,Male,Sales,Sales Executive,3,Other,Single,5527,9,3,101,0,3,3,No,No,5527
19505,52,Female,R&D,Research Scientist,2,Other,Single,6737,16,0,47,0,3,1,No,No,6737
19506,37,Male,Operations,Logistics Manager,2,Other,Married,6830,11,4,105,3,3,3,No,No,6830
19507,58,Male,R&D,R&D Manager,3,Technical Degree,Married,7021,48,1,81,8,3,3,No,No,7021
19508,35,Female,Marketing,Marketing Manager,4,Life Sciences,Single,1500,21,4,100,1,3,3,No,Yes,1500
19509,35,Male,Sales,Sales Executive,2,Other,Married,2034,42,3,26,10,4,4,Yes,No,2034
19510,57,Female,Marketing,Marketing Manager,4,Life Sciences,Single,6152,23,3,189,9,4,3,Yes,No,6152
19511,26,Male,Finance,Accountant,4,Other,Married,6458,45,2,164,1,4,3,No,No,6458
19512,33,Female,IT,IT Manager,3,Other,Married,5528,20,1,46,10,3,3,No,No,5528
19513,44,Male,R&D,Lab Technician,4,Marketing,Married,7209,17,2,147,5,3,3,Yes,No,7209
19514,51,Male,Operations,Ops Executive,4,Life Sciences,Single,7973,31,4,56,5,4,3,No,No,7973
19515,57,Female,R&D,Research Scientist,4,Technical Degree,Married,2669,18,0,112,10,3,3,No,No,2669
19516,41,Female,Finance,Finance Manager,4,Human Resources,Single,1500,29,3,5,9,4,3,No,No,1500
19517,35,Female,Sales,Sales Executive,3,Technical Degree,Married,4810,48,3,111,2,4,4,No,No,4810
19518,48,Female,Finance,Financial Analyst,3,Medical,Single,8002,32,2,143,7,3,2,No,No,8002
19519,35,Female,Operations,Logistics Manager,3,Life Sciences,Married,6766,8,4,74,6,5,2,No,No,6766
19520,31,Female,Sales,Sales Manager,2,Technical Degree,Single,5150,50,3,69,2,4,2,Yes,No,5150
19521,36,Male,IT,System Admin,3,Technical Degree,Married,9692,9,3,166,4,3,4,No,No,9692
19522,56,Male,Sales,Sales Manager,4,Technical Degree,Single,12380,46,3,108,6,3,3,Yes,No,12380
19523,46,Male,Marketing,Marketing Executive,3,Marketing,Married,8183,6,3,63,5,3,4,No,No,8183
19524,44,Female,Marketing,Content Specialist,3,Marketing,Married,10732,5,0,34,3,3,3,No,No,10732
19525,32,Male,R&D,Lab Technician,3,Technical Degree,Married,1500,45,2,45,8,3,3,No,No,1500
19526,27,Female,Sales,Sales Manager,3,Technical Degree,Single,6379,13,6,112,1,4,3,No,No,6379
19527,24,Male,Finance,Finance Manager,3,Other,Single,4418,25,1,27,6,3,3,Yes,No,4418
19528,31,Female,Sales,Sales Manager,4,Technical Degree,Married,8090,31,1,124,8,3,3,No,No,8090
19529,22,Male,R&D,Research Scientist,5,Other,Married,2305,34,3,71,2,3,4,Yes,No,2305
19530,54,Male,R&D,Research Scientist,3,Technical Degree,Married,5889,17,1,97,10,2,3,No,No,5889
19531,52,Female,R&D,Lab Technician,2,Technical Degree,Married,4110,26,3,24,3,3,3,No,No,4110
19532,41,Male,Sales,Account Manager,4,Medical,Married,8419,20,0,2,5,5,3,No,No,8419
19533,28,Male,Sales,Account Manager,4,Other,Single,4501,50,6,41,5,3,4,No,No,4501
19534,37,Male,Sales,Account Manager,5,Other,Married,1500,6,2,178,8,4,4,No,No,1500
19535,48,Male,Finance,Finance Manager,4,Other,Single,7400,32,2,126,9,4,2,No,No,7400
19536,58,Male,HR,Recruiter,3,Life Sciences,Married,8582,33,2,114,9,5,2,No,No,8582
19537,46,Female,Sales,Sales Manager,4,Marketing,Married,3336,20,1,200,6,2,2,Yes,Yes,3336
19538,55,Male,Finance,Financial Analyst,1,Technical Degree,Married,8011,47,2,139,7,3,3,No,No,8011
19539,36,Female,Operations,Ops Executive,4,Technical Degree,Single,6311,11,3,41,5,4,3,No,No,6311
19540,53,Male,R&D,R&D Manager,4,Marketing,Married,6293,47,3,122,1,4,3,No,No,6293
19541,22,Female,Operations,Operations Manager,4,Life Sciences,Married,1500,10,5,180,5,3,3,No,No,1500
19542,24,Female,Finance,Financial Analyst,3,Technical Degree,Single,9447,43,1,80,10,3,2,No,No,9447
19543,33,Male,Sales,Sales Executive,4,Marketing,Single,7061,39,1,31,5,3,3,Yes,No,7061
19544,22,Male,R&D,R&D Manager,4,Life Sciences,Married,6832,19,4,140,8,3,4,No,No,6832
19545,42,Male,R&D,Research Scientist,2,Other,Single,7253,27,1,180,6,3,3,No,No,7253
19546,58,Female,IT,IT Manager,4,Marketing,Single,6734,40,1,53,4,4,3,Yes,No,6734
19547,49,Female,R&D,Lab Technician,4,Medical,Married,10459,34,10,62,10,3,2,No,Yes,10459
19548,42,Female,Marketing,Marketing Manager,4,Technical Degree,Single,9310,36,2,72,0,4,4,No,No,9310
19549,46,Male,Finance,Accountant,3,Technical Degree,Single,4646,20,7,34,9,3,4,No,No,4646
19550,29,Male,R&D,Lab Technician,5,Technical Degree,Divorced,14217,46,4,147,5,3,3,No,No,14217
